RegionID,SizeRank,RegionName,RegionType,StateName,1/31/96,2/29/96,3/31/96,4/30/96,5/31/96,6/30/96,7/31/96,8/31/96,9/30/96,10/31/96,11/30/96,12/31/96,1/31/97,2/28/97,3/31/97,4/30/97,5/31/97,6/30/97,7/31/97,8/31/97,9/30/97,10/31/97,11/30/97,12/31/97,1/31/98,2/28/98,3/31/98,4/30/98,5/31/98,6/30/98,7/31/98,8/31/98,9/30/98,10/31/98,11/30/98,12/31/98,1/31/99,2/28/99,3/31/99,4/30/99,5/31/99,6/30/99,7/31/99,8/31/99,9/30/99,10/31/99,11/30/99,12/31/99,1/31/00,2/29/00,3/31/00,4/30/00,5/31/00,6/30/00,7/31/00,8/31/00,9/30/00,10/31/00,11/30/00,12/31/00,1/31/01,2/28/01,3/31/01,4/30/01,5/31/01,6/30/01,7/31/01,8/31/01,9/30/01,10/31/01,11/30/01,12/31/01,1/31/02,2/28/02,3/31/02,4/30/02,5/31/02,6/30/02,7/31/02,8/31/02,9/30/02,10/31/02,11/30/02,12/31/02,1/31/03,2/28/03,3/31/03,4/30/03,5/31/03,6/30/03,7/31/03,8/31/03,9/30/03,10/31/03,11/30/03,12/31/03,1/31/04,2/29/04,3/31/04,4/30/04,5/31/04,6/30/04,7/31/04,8/31/04,9/30/04,10/31/04,11/30/04,12/31/04,1/31/05,2/28/05,3/31/05,4/30/05,5/31/05,6/30/05,7/31/05,8/31/05,9/30/05,10/31/05,11/30/05,12/31/05,1/31/06,2/28/06,3/31/06,4/30/06,5/31/06,6/30/06,7/31/06,8/31/06,9/30/06,10/31/06,11/30/06,12/31/06,1/31/07,2/28/07,3/31/07,4/30/07,5/31/07,6/30/07,7/31/07,8/31/07,9/30/07,10/31/07,11/30/07,12/31/07,1/31/08,2/29/08,3/31/08,4/30/08,5/31/08,6/30/08,7/31/08,8/31/08,9/30/08,10/31/08,11/30/08,12/31/08,1/31/09,2/28/09,3/31/09,4/30/09,5/31/09,6/30/09,7/31/09,8/31/09,9/30/09,10/31/09,11/30/09,12/31/09,1/31/10,2/28/10,3/31/10,4/30/10,5/31/10,6/30/10,7/31/10,8/31/10,9/30/10,10/31/10,11/30/10,12/31/10,1/31/11,2/28/11,3/31/11,4/30/11,5/31/11,6/30/11,7/31/11,8/31/11,9/30/11,10/31/11,11/30/11,12/31/11,1/31/12,2/29/12,3/31/12,4/30/12,5/31/12,6/30/12,7/31/12,8/31/12,9/30/12,10/31/12,11/30/12,12/31/12,1/31/13,2/28/13,3/31/13,4/30/13,5/31/13,6/30/13,7/31/13,8/31/13,9/30/13,10/31/13,11/30/13,12/31/13,1/31/14,2/28/14,3/31/14,4/30/14,5/31/14,6/30/14,7/31/14,8/31/14,9/30/14,10/31/14,11/30/14,12/31/14,1/31/15,2/28/15,3/31/15,4/30/15,5/31/15,6/30/15,7/31/15,8/31/15,9/30/15,10/31/15,11/30/15,12/31/15,1/31/16,2/29/16,3/31/16,4/30/16,5/31/16,6/30/16,7/31/16,8/31/16,9/30/16,10/31/16,11/30/16,12/31/16,1/31/17,2/28/17,3/31/17,4/30/17,5/31/17,6/30/17,7/31/17,8/31/17,9/30/17,10/31/17,11/30/17,12/31/17,1/31/18,2/28/18,3/31/18,4/30/18,5/31/18,6/30/18,7/31/18,8/31/18,9/30/18,10/31/18,11/30/18,12/31/18,1/31/19,2/28/19,3/31/19,4/30/19,5/31/19,6/30/19,7/31/19,8/31/19,9/30/19,10/31/19,11/30/19,12/31/19,1/31/20,2/29/20,3/31/20
395139,360,"Sumter, SC",Msa,SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88505,88219,88519,88873,89551,89925,90266,90696,91234,91831,92352,92687,92976,93697,94243,94875,95192,95903,96704,97483,98246,98893,99658,100453,101489,102500,103393,103911,104198,104557,104897,105067,105060,104956,104865,105460,105938,106343,106017,105972,105966,106046,106093,106212,106270,106859,107372,107077,106121,105224,105058,104871,104670,104481,104230,103918,103499,102265,100962,99713,99232,98721,98069,97472,96975,96368,95821,95307,95134,95084,95063,95048,94888,94692,94422,94101,93684,93307,92859,92431,91845,91545,91303,91272,91173,91118,91084,91033,91027,91055,90802,90560,90313,90377,90484,90553,90615,90690,90789,90930,91068,91183,91964,92738,93552,93692,93807,93911,94050,94237,94410,94614,94857,95185,95302,95487,95668,96096,96524,96959,97436,97892,98392,98868,99326,99748,100021,100304,100604,100990,101362,101750,102196,102646,103092,103519,103966,104361,104751,105131,105504,105976,106387,106852,107241,107696,108114,108502,108848,109255,109874,110307,110724,110913,111380,111806,112174,112341,112551,112990,113493,114067,114437,115121,115799,116508,116903,117052,116973,117161,117416,118315,118675,119031,119121,119461,119809,120064,120434,120978,121716,122302,122795,122654,122888,123066,123500,123609
395095,361,"Show Low, AZ",Msa,AZ,64812,65460,65993,67211,68338,69829,70887,72014,72641,73523,73999,74582,75024,75483,75929,76059,76256,75526,75332,74867,75274,75153,75579,75667,76285,76737,77360,77916,78394,79267,80202,81206,81836,82538,83241,84240,84602,85163,85587,86506,87383,88454,89246,90160,90903,91871,92500,92905,93047,93183,93691,94473,95308,95863,96427,97000,97846,98523,99328,100029,100805,101365,101633,101781,101908,102261,102719,103244,103447,103722,103902,104345,104816,105403,106165,106802,107424,107796,108000,108055,108309,108652,109193,109472,109809,110161,110511,110892,111196,111642,112335,113125,113909,114400,114613,115109,115771,116629,117321,118101,119261,120319,121281,121932,122487,123405,125014,126660,128339,129736,131328,132944,134533,136525,138563,141027,143965,147245,150152,152773,155398,158347,161733,165109,167648,170117,172877,176730,180208,183048,185504,188440,190559,192591,193919,196041,198421,200310,201198,200893,200607,200819,200759,200040,199311,198201,196764,194430,193216,192418,192427,191659,190954,189191,187450,185491,184220,183363,182371,180814,178116,175192,171997,169392,166709,164763,163046,161805,160399,158869,157826,157071,156320,155284,154142,152846,151339,149656,148097,146506,144930,143286,141633,140290,139301,138592,138054,137666,137602,137813,138323,139150,140042,141005,141935,142799,143636,144328,145254,146483,147873,149039,149784,149976,150173,150320,150781,151280,151903,153055,154137,154974,155252,155547,156014,156952,158000,159190,160117,161045,162090,162727,163106,163232,163871,164689,165613,166174,166413,166789,167105,167665,167969,168355,168965,169945,170850,171498,171879,172543,173416,174197,175052,175453,175984,176694,177647,178734,179382,179862,180139,180569,181396,182192,183046,184177,185281,186063,186611,186537,187221,188423,190313,191764,192796,193934,195179,196407,197637,199271,200661,202249,203421,204620,206047,207868,209736,211169,212050,212859,213875,214822,216025,217374,218785,219965,220665,221261,221965,222994,224411
394852,361,"Meridian, MS",Msa,MS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69553,69619,69744,69983,70266,70165,69855,69500,69201,69008,68723,68580,68653,68760,68904,68914,68976,69720,70748,71852,72906,73806,74878,75783,76562,77300,77784,78144,78345,78327,78402,78521,78625,78825,78958,79069,78818,78521,78357,78613,78966,79217,79408,79540,79807,79890,79910,79869,80018,80193,80346,80411,80434,80496,80396,80301,80031,79860,79672,79593,79597,79644,79715,79699,79732,79816,80020,80207,80562,80891,81310,81572,81841,82111,82473,82849,83251,83602,83874,84116,84274,84486,84664,84989,85282,85561,85728,85893,86026,86170,86335,86495,86638,86801,86983,87174,87301,87435,87588,87842,88059,88282,88480,88749,89023,89272,89444,89528,89744,90002,90276,90384,90540,90700,90850,90946,91086,91216,91370,91533,91744,91978,92315,92707,93072,93406,93649,93961,94196,94503,94755,95124,95458,95855,96215,96608,96979,97308,97709,98050,98404,98686,98990,99193,99350,99412,99419
394396,363,"Bluefield, WV",Msa,WV,43807,43805,43826,43824,43845,43829,43877,43879,43899,43873,43894,43967,44089,44224,44346,44500,44595,44704,44767,44928,45070,45224,45405,45571,45728,45849,45930,46056,46274,46635,46953,47200,47444,47767,47961,48042,48042,48057,48131,48117,48093,47943,47792,47734,47714,47764,47764,47847,47925,48054,48208,48419,48603,48812,49148,49454,49734,49884,50277,50686,51170,51364,51522,51629,51900,52144,52323,52445,52533,52629,52630,52634,52628,52776,52925,53110,53179,53254,53286,53422,53619,53840,53934,54004,54051,54217,54374,54558,54679,54813,54984,55151,55314,55469,55740,56066,56416,56705,56983,57253,57510,57775,58014,58368,58733,59148,59474,59794,60159,60694,61307,61951,62579,63290,64038,64490,64828,65068,65542,65957,66380,66469,66527,66479,66680,66810,66998,67189,67509,67859,68036,68136,68067,68148,68245,68459,68543,68560,68461,68463,68543,68633,68693,68640,68598,68538,68407,68228,68017,67778,67575,67352,67066,66755,66452,66366,66371,66266,66103,65781,65526,65356,65199,65060,64823,64651,64476,64264,64070,64041,64064,64186,64144,64119,64113,64143,64080,63977,63849,63822,63730,63588,63442,63331,63370,63419,63466,63452,63602,63741,63934,64004,64084,64205,64337,64486,64543,64554,64496,64529,64456,64460,64429,64499,64616,64750,64936,65085,65248,65452,65696,65885,66083,66262,66467,66629,66738,66696,66637,66698,66901,67070,67197,67315,67547,67748,67994,68195,68417,68618,68804,68824,68843,68870,69033,69198,69360,69464,69557,69649,69785,70108,70423,70799,70990,71160,71325,71458,71515,71573,71605,71713,71803,71871,71957,72051,72242,72474,72554,72841,73125,73572,73963,74304,74615,74786,74927,75024,75051,75133,75272,75231,75198,75154,75504,75861,76232,76503,76794,77118,77449,77742,78040,78357,78659,78869,78782,78675,78546,78536,78483
394518,364,"Danville, VA",Msa,VA,57045,57041,57060,57099,57115,57125,57099,57125,57162,57232,57308,57393,57524,57669,57840,57980,58148,58329,58559,58777,58965,59144,59310,59492,59680,59870,59978,60016,60108,60233,60440,60569,60744,60848,61023,61149,61226,61272,61396,61723,62053,62376,62596,62860,63162,63562,63869,64255,64563,64948,65201,65426,65641,65899,66155,66418,66636,66882,67172,67483,67854,68169,68573,68940,69285,69549,69841,70120,70418,70616,70940,71199,71536,71874,72270,72654,73000,73318,73649,73790,73934,74045,74333,74670,75019,75216,75382,75547,75917,76292,76714,77448,78287,79251,79686,80158,80616,81421,82219,83009,83723,84635,85566,86533,87384,88346,89548,90784,91961,93243,94522,95835,97024,98166,99472,100217,100904,101074,101630,102081,102481,102441,102474,102654,102739,102668,102242,102332,102284,102722,102701,102643,102517,102446,102405,102082,101787,101387,101118,100761,100556,99936,99371,98815,98438,97996,97265,96655,96058,95721,95057,94418,93762,93512,92956,92344,91640,91249,90922,90499,90011,89431,89098,88827,88511,88047,88018,88029,88102,87861,87782,87799,87922,87961,87946,87746,87435,87173,86906,86825,86665,86582,86367,86133,85956,85894,85950,86019,86432,86761,86938,86749,86569,86471,86477,86481,86465,86403,86374,86424,86367,86332,86324,86502,86689,86917,87138,87392,87572,87713,87744,87755,87721,87702,87751,87857,88060,88194,88328,88424,88601,88811,89085,89342,89587,89833,90014,90158,90248,90352,90458,90585,90753,90923,91060,91158,91243,91318,91448,91577,91672,91758,91809,91900,91944,92052,92167,92351,92551,92768,92968,93193,93400,93610,93793,93975,94118,94269,94474,94714,94928,95123,95456,95752,96130,96332,96587,96732,96905,97053,97191,97245,97327,97469,97870,98324,98793,99208,99607,100068,100500,100953,101359,101767,102130,102421,102411,102340,102183,102115,101989
394794,365,"Lima, OH",Msa,OH,74987,74924,74950,75002,75125,75234,75433,75728,76086,76393,76634,76880,76990,77177,77292,77539,77697,77880,77894,77814,77658,77633,77786,77952,78337,78787,79374,79703,79942,80157,80443,80716,81005,81291,81449,81632,81777,81843,81771,81777,82061,82464,82980,83456,83952,84311,84771,85188,85638,86108,86660,87338,87758,87999,88018,88120,88251,88497,88671,88855,88946,89079,89239,89297,89563,89986,90562,90991,91286,91447,91790,92283,92982,93535,93812,94086,94208,94355,94521,94755,95060,95310,95547,95617,95567,95484,95683,95901,96164,96334,96512,96823,97417,97855,98238,98452,98904,99178,99221,99298,99958,100851,101800,101968,101897,101592,101277,101450,101327,102047,102300,102810,102209,101334,100197,100170,99910,100601,101045,101226,101212,100592,101081,101115,101567,101625,101978,102058,102527,103137,103882,104826,105091,105162,104929,105218,105351,105715,105760,105656,105103,103575,102380,100651,100428,100432,100447,100229,100290,101056,101490,101572,101614,101955,102179,102226,101903,101803,101822,100744,99253,97009,95956,95431,95288,95089,94452,94235,94296,94202,93673,93753,94517,95487,95225,94864,94643,94929,94850,94930,94167,93403,92737,92910,92606,92215,92129,91979,91196,90053,89959,90013,89851,89068,88354,86969,85943,84552,83821,82654,82546,82491,82485,81877,81760,82292,82237,82641,82746,83756,84296,85318,85476,85274,84455,84294,84068,83886,84227,84281,84359,84254,84524,84705,84790,84917,85422,85627,86169,86639,87493,88063,88711,88999,89046,88997,89020,89645,90201,90814,91092,90882,90341,90109,90182,90463,90859,91242,92028,92319,92452,92515,92685,93513,94055,94541,94647,94984,95346,96051,96583,97287,97920,98607,98991,99122,99724,100968,102191,102508,102632,102811,103403,103817,104103,104676,105134,105205,105558,105655,106512,107181,107960,108493,108656,108903,109267,109331,109576,110063,110078
394495,366,"Cookeville, TN",Msa,TN,77085,77360,77694,78250,78805,79667,80530,81385,81731,82071,82388,82757,83018,83250,83490,83921,84208,84127,83843,83595,83753,83953,84126,84238,84622,85112,85445,85400,85468,85339,85550,85668,86220,86526,86815,86936,86750,86498,86372,86676,87019,87312,87294,87165,87006,87134,87319,87635,87884,88325,88727,89052,89170,89197,89430,89735,90084,90249,90514,90831,91384,91537,91594,91485,91714,92088,92431,92880,93114,93324,93294,93216,93214,93337,93423,93413,93236,93046,92847,92597,92545,92558,92710,92892,92718,92621,92766,93315,93912,94283,94637,94943,95138,95246,95397,95586,96072,96584,97016,97188,97210,97517,97788,98181,98601,99266,99926,100534,101144,101720,102333,102998,103744,104448,105109,105805,106645,107463,108293,109014,109666,110333,110914,111556,112307,113022,113956,114806,115443,115863,116218,116831,117260,117765,118558,119355,119509,119334,119112,119362,119817,120360,120569,120349,120303,120120,119862,119330,119676,120144,120474,120099,119574,118547,117749,117326,117222,117208,116600,115977,115119,114668,114236,113761,113183,113377,114065,114579,114323,113643,113434,113735,114168,114201,114136,113985,113962,113838,113191,112539,112306,112591,112548,112068,111196,110649,110119,109921,109827,109225,108635,108013,107727,107399,107349,107369,107507,107744,108088,108523,108505,108919,109599,110808,111562,112373,112929,113920,114917,115366,115521,115323,115763,115847,115863,115439,115633,115550,115813,115264,114852,114719,115167,116051,116499,117226,117753,118148,117988,117923,117769,117984,118366,118947,119419,119478,119771,120240,120846,121649,122381,123233,124143,125261,126015,126402,126410,126807,127185,127491,127829,128409,129143,129642,129869,129986,130366,131000,131866,132627,133406,134095,134725,135060,135563,136636,138046,139403,140319,141377,142442,143659,144837,146033,147151,147707,148268,148353,148913,149411,150371,150991,151628,152186,152812,153532,154383,155831,157211,158781,159928
753872,367,"California-Lexington Park, MD",Msa,MD,153668,153228,153010,152849,152832,152577,152156,152255,152857,153303,153398,153402,153665,154327,155021,155290,155437,156005,156885,157125,156628,156461,156725,157320,157721,157990,158165,158344,158580,158768,158939,159142,159569,160010,160664,161182,161410,161610,161758,162082,162387,162743,163224,163706,164311,164713,165146,165342,165897,166176,166693,167241,167969,169195,170151,171124,171439,171932,172415,173274,174035,174841,175448,176116,176817,176227,175742,175124,175868,176372,177045,177751,178597,179784,181042,182175,182841,183745,184930,186392,187264,188105,189010,190412,192080,193986,196148,198141,200245,202187,204126,206798,209764,213930,217373,220275,222868,225192,228031,231138,235347,241203,247127,251755,256721,260865,266148,271459,278354,284736,288966,292123,295900,300389,305372,311125,315622,320161,323809,327242,327048,328465,331719,338539,342492,344918,346376,347661,349846,351100,352964,353219,354574,353607,354408,354374,356934,357364,356944,355646,353194,351184,347843,348349,347656,348286,344770,340536,334394,330471,327986,325628,323287,320990,319758,315073,311212,307197,305255,301795,298298,294756,291919,290036,288775,286873,284953,283494,283940,283712,284159,285532,286480,287254,284467,281913,278852,277888,276561,276191,276198,276684,275303,272425,270285,267847,267695,267421,268392,266866,265923,263869,261209,258257,258638,260299,263037,264237,266370,267302,268504,270512,272258,275613,277349,279217,277411,276106,273967,274550,274374,275735,274947,274831,273947,273283,272836,273055,274225,275442,277091,277492,277626,275877,275171,274517,274449,273556,272809,271985,271756,271748,270336,269183,267724,268227,268446,268087,267891,268037,269366,270265,270637,269482,268996,268761,269540,269727,270430,271383,272062,272579,271893,271383,270887,272162,274399,276552,277933,278981,280237,281599,283035,283847,285390,287020,289171,290443,290875,291231,291371,291323,291079,290755,291173,291900,292601,291868,291587,291399,292248,292384,292871,293723,294525,295284,295490,295781,295959,297177,297818
394620,368,"Gadsden, AL",Msa,AL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46590,46317,46158,45885,45609,45435,45351,45562,45916,46325,46860,47424,48205,48956,49807,50469,51510,52568,53690,54477,55089,55915,56609,57543,58144,59270,60145,61251,61879,62494,63098,63785,64625,65086,65634,65928,66368,66246,66204,66379,66853,67283,67405,67428,67459,67601,67828,67877,67983,68231,68612,68824,68839,69036,69353,69891,70250,70609,70786,71172,71388,71583,71707,71931,72194,72381,72632,72870,73175,73417,73780,74104,74598,74940,75308,75394,75618,75871,76304,76682,77001,77521,78114,78730,79163,79657,80189,80922,81587,82158,82603,83083,83681,84125,84502,84868,85457,86097,86698,87135,87559,87945,88275,88558,88820,89194,89574,90099,90413,90663,90651,90723,90682,90735,90840,91032,91250,91485,91647,91775,91853,92003,92169,92517,93130,93948,94437,94697,94499,94608,94554,94234,93495,92715,92311,91730,91025,89989,89293,88686,88701,88055,87697,87081,87148,87309,87302,87287,87076,87003,86991,86769,86250,85743,85306,85400,85551,85509,85274,84941,84753,84657,84400,84460,84556,84955,85030,84827,84222,83677,83417,83381,83466,83204,82766,82273,81938,81605,81345,81068,81081,81089,81012,80742,80367,80355,80609,80840,80801,80689,80775,81047,81087,81164,81324,81706,81997,82219,82298,82521,82709,82996,83119,83053,83024,82927,82877,82587,82456,82471,82986,83148,83432,83466,83768,84226,84783,85460,85955,86188,86366,85977,85595,85402,85624,85922,86037,86209,86499,86838,87210,88569,89848,91410,91626,92068,92153,92856,93381,93750,93976,94319,94538,94415,94008,94271,95012,95823,96005,95792,95848,96354,96894,97167,97589,97861,98434,98487,98870,99081,99899,100735,101505
394513,369,"Cumberland, MD",Msa,MD,64412,64342,64284,64197,64062,63915,63732,63668,63585,63532,63445,63418,63874,64396,64925,64972,65087,65250,65478,65544,65586,65626,65769,65915,65367,64644,63917,63821,63896,64023,64203,64365,64618,64834,65003,65059,65099,65272,65408,65646,65697,65722,65717,65867,66064,66250,66414,66619,67066,67452,67857,68015,68255,68512,68807,69133,69373,69683,70061,70538,71056,71428,71804,72077,72477,72873,73338,73701,74085,74439,74862,75270,75677,76210,76778,77438,77932,78390,78778,79157,79611,80005,80444,80749,81045,81342,81805,82239,82767,83094,83497,83814,84231,84678,85096,85562,85968,86538,86766,87185,87422,88189,88846,89596,89854,90156,90423,90918,91760,92558,93614,94298,95329,96364,97463,98442,99735,101092,102279,103500,104377,105559,106588,108117,109136,109690,110469,111634,113023,114012,115045,115707,116346,116637,117094,117363,118001,118793,119082,119005,118645,118633,118985,119349,119730,119456,118894,117952,116920,115775,114788,113849,112905,111993,110735,109550,108273,107408,106511,105766,104940,104169,103220,102236,101415,100692,100157,99583,99139,98805,98715,98627,98605,98416,98235,97931,97384,96804,96147,95629,95196,94852,94875,94807,94952,94966,95444,96020,96693,97015,97514,97958,98545,98577,97816,97146,96033,95410,94262,93313,93188,93577,93285,92526,91236,90867,90488,90208,89975,89725,89691,89274,87524,85155,83687,82833,82943,82612,83071,83272,84190,85053,86019,86984,88179,89923,91365,92408,91874,91001,89865,89233,87617,85592,84195,83801,84227,84108,83703,84206,85423,87236,88371,89494,90547,92573,93402,93414,92679,92951,93689,93401,93021,92524,92441,92557,93613,94336,94930,95609,96184,96486,95859,95642,95654,95517,95388,94687,94144,93673,94003,93838,93680,93402,93834,94811,95779,96820,97680,98628,99226,99641,99651,100069,100569,101016,101157,100720,100042,99256,98425
394804,370,"Longview, WA",Msa,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144715,146408,147966,151154,154126,156902,159536,162226,164960,167629,170212,172724,175111,177337,179557,181740,184200,186774,189348,191469,193544,195438,197229,198677,200224,201457,202619,203000,203728,204409,205393,205918,205780,205534,205119,204866,204235,203621,202771,202749,200961,198960,195927,194423,193047,191700,190237,188814,187235,185573,183695,181661,180118,178649,177547,175994,174724,173645,172879,172032,171576,171100,170930,170404,170042,169655,169150,168526,167564,166568,165329,164082,162744,161568,160335,159293,158417,157760,157315,156871,156577,156264,155941,155892,155888,155994,155802,155803,155794,155957,156105,156334,156736,157193,157834,159053,160272,161438,161534,162020,162493,163422,164053,164838,165703,166637,167558,166958,166469,165833,168014,169083,170356,170465,171375,172069,172692,173491,174379,175832,177187,179034,180148,181733,182959,184506,185948,187404,188791,189942,191109,192718,194514,195993,196758,197847,199499,201577,203251,204885,206522,208512,210451,212382,214141,216070,218341,220771,223071,225185,227464,230218,232958,235375,237814,240363,243080,245493,247497,249464,251401,253248,255667,258136,261220,263636,266013,268168,270287,272173,274319,276394,278630,280991,282928,284607,285843,287788,289810,291974,294123,296608,299032
395222,371,"Whitewater, WI",Msa,WI,,,,,,,139080,138496,138601,138404,139684,141008,142743,143602,144295,145007,145345,145404,144991,145899,146668,147945,146680,145652,143931,143676,143719,144407,145653,147348,149473,150874,152139,153055,154405,155057,155787,156291,156515,155915,155361,154871,154806,154394,154119,154071,154739,155916,157432,158692,160441,161428,162181,162443,162423,162714,162999,163722,164190,164341,164765,165114,165319,166090,167108,168459,169250,169629,170169,170245,170666,171077,171633,172020,172272,172617,172825,172980,173386,174092,174560,174825,175061,175441,175991,176726,177619,178315,178745,179062,179202,179914,180781,182525,183526,184702,185409,186668,188005,189542,191116,193019,195342,197130,198655,199544,201281,202878,204376,205377,206334,207335,209071,210424,211700,212299,213153,213906,214474,214952,215870,216920,218007,219135,220022,220597,220713,221625,223017,225057,226301,227741,228438,229017,229338,230100,230577,231616,232894,234088,233783,232975,232614,233162,233721,233920,233803,232495,231868,230494,229440,227496,227164,225899,225094,222090,219890,218011,216779,216098,214022,212099,210126,208508,207090,205974,204882,204133,203528,202915,201190,199306,198511,198691,198152,197214,194760,192339,189737,188121,186520,184785,183681,181804,179225,176331,174501,173594,173050,172879,172211,171609,170260,169063,168068,168436,169074,169104,168483,167602,167142,166435,166345,165579,165134,164707,164644,164551,165053,166222,167583,169109,170501,172987,175130,178496,180944,182905,182948,182621,181734,181260,181151,181016,181024,179982,179289,176716,175812,175998,178718,180483,181719,182459,182931,183160,182705,182404,182331,183772,185052,186866,187803,189306,190363,190760,191295,192308,194728,197278,199116,200270,200831,199301,198162,198667,200518,202359,202949,203466,203307,203759,205239,207330,209761,212594,214361,214042,213767,214832,216218,217179,217265,218320,219394,220488,220608,220833,221384,222862,224023,224594,225615,227031,229359,230745,231917,233016,235039,237410,240237
394599,372,"Fond du Lac, WI",Msa,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103749,103860,103581,103685,103974,104779,105605,106362,107297,107940,108635,108985,109379,109732,110658,111301,111737,111623,111579,111465,111175,111159,111183,111664,112000,112417,112796,113117,113358,113336,113161,113075,112909,112996,113044,113086,113182,113287,113406,113420,113305,113021,112745,112854,112947,112989,112803,112568,112286,111834,111472,111053,110657,110327,109756,109449,108916,108493,107708,107258,106937,106756,106452,106242,106281,106352,106777,105874,105616,104911,105181,104840,104490,104286,104409,104565,104883,105020,105097,105251,104718,104511,103954,103906,103761,103434,102987,102424,101303,100141,98830,98514,98956,99430,100159,100269,100524,100587,100767,101047,101250,101983,102641,103886,104788,106111,106711,107280,107563,108153,108784,109815,111007,111918,113104,113229,113089,112199,112036,113131,114327,115484,115815,115452,115387,115491,116005,116317,116473,116673,116617,115999,115440,114823,114643,114715,114832,114834,114444,114365,114849,115563,116278,116630,117208,117882,119034,120320,121303,122017,122544,123092,123406,123728,124174,124860,125486,126271,126603,126885,127141,127961,128759,129648,130295,130966,131460,131884,132382,132667,133456,133939,134823,135210,135972,136425,137054,137573,138143,138712,139166,139648,139804,140143,140202
394709,373,"Ithaca, NY",Msa,NY,88967,88645,88479,88082,87755,87472,87212,86955,86573,86398,86234,86182,86252,86662,87060,87279,87381,87433,87624,87717,87967,88073,88470,88908,89155,88955,88650,88513,88613,88836,88838,89206,89608,90100,90148,90117,90059,90140,90216,90623,91037,91552,92311,92874,93840,94163,94625,94614,95150,95965,96900,97655,98223,98714,99176,99584,98945,99334,99789,101434,102304,103152,103912,104502,105189,105886,106418,106930,107808,108534,109239,109630,110221,110802,111635,112726,113941,114979,116369,117579,118667,119480,121059,122743,124266,125249,125929,126657,127111,127782,128275,129472,131513,133589,134894,135326,136168,137299,138781,140031,141736,143453,145242,146285,147194,147996,149443,150761,152303,153587,155047,156252,157327,158157,159196,160507,161607,162456,162275,163147,163833,165395,166117,167073,167331,167916,168013,168175,167953,168393,169475,170270,170609,170512,169928,169320,169290,169663,170419,171799,173734,175359,175979,175908,176069,175904,176863,178483,180978,183067,184502,184357,183085,181096,180216,180121,180328,180509,180597,180221,178387,176267,174407,173850,173915,174597,174811,175195,176039,177238,178093,178380,179588,181021,182439,182928,183469,184117,184597,184263,182457,180964,179624,179025,178095,176732,176016,175664,175877,175508,174877,174542,175442,176701,177239,177476,177131,177704,177309,177288,176859,176274,176981,177995,178300,177599,178882,181382,183890,184953,186076,187351,188238,191051,193169,194651,196524,198248,198539,196466,195634,196199,197825,197970,198485,196895,196208,196295,197119,197572,197660,198787,199849,200538,200338,201228,201934,203447,203461,203251,201711,201410,201024,200908,199805,198899,198512,198301,198666,199229,199736,199889,200447,201339,203114,204980,207130,209113,210080,210688,210412,210284,210914,212013,212766,213005,213144,214079,214794,215044,215235,215080,214487,213651,213584,213642,213784,212810,211923,210430,209399,208681,208447,208625,209503,210495,210703,210789,211065,212490,213942
